ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemMetric_Vienna_ens,ZipperStemStartMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,ThreeprimeDistStopFeature,RPKMFeature,LocalizationMetric_RNAstructure_ens,StartToBPStemMetric_RNAstructure_ens,BPToEndStemMetric_RNAstructure_ens,StartProtectionMetric_RNAstructure_ens,EndProtectionMetric_RNAstructure_ens,BPProtectionMetric_RNAstructure_ens,LongestStemMetric_Vienna_mfe,NWJMetric_Vienna_mfe,MLDMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemEndMetric_Vienna_mfe,LongestStemMetric_Vienna_ens,NWJMetric_Vienna_ens,MLDMetric_Vienna_ens,LocalizationMetric_RNAstructure_mfe,StartToBPStemMetric_RNAstructure_mfe,BPToEndStemMetric_RNAstructure_mfe,StartProtectionMetric_RNAstructure_mfe,EndProtectionMetric_RNAstructure_mfe,BPProtectionMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,NWJMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe,LengthFeature,ZipperStemStartMetric_RNAstructure_ens,ZipperStemEndMetric_RNAstructure_ens,LongestStemMetric_RNAstructure_ens,MLDMetric_RNAstructure_ens
"('chrVII', 148598, 148966)",-,,30.661,3.611918412977808,2.764620552590604,0.3107142857142856,0.1407142857142858,0.3677142857142861,0,-16.0,-16.173,-3.45,,,30.849,4.017383521085972,2.407945608651872,0.2407142857142855,0.1782857142857144,0.3748571428571436,96,1,0.2418478260869565,33.0,0,0,0.0,0.0,0.1428571428571428,0.0,16.275,0.959,0.186141304347826,24.0,0,-1,0.0,0.8571428571428571,0.7142857142857143,-16.0,0.0,74,1,0.2472826086956521,368,-16.07171717171717,0.0,15.617,0.17282608695652174
"('chrIX', 155222, 155310)",+,,18.484,11.512925464970229,0.8232558659069656,0.647714285714284,0.3101428571428571,0.5175714285714254,0,0.0,0.0,-2.0,,,19.402,11.512925464970229,0.2984060358147566,0.5532857142857112,0.5147142857142865,0.5195714285714257,27,1,0.4886363636363636,18.0,0,0,0.8571428571428571,0.0,0.5714285714285714,0.0,12.403,0.466,0.3204545454545454,20.0,0,-1,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,0.0,28,0,0.3636363636363636,88,0.0,-2.0,11.601,0.31818181818181823
"('chrVIII', 107831, 107894)",+,NM_001181426.1,3.932,0.1996711951290677,11.512925464970229,0.7467142857142872,0.0864285714285713,0.646999999999996,0,0.0,0.0,0.0,0.0,77.73361421,6.801,0.4369557751995351,11.512925464970229,0.6518571428571422,0.1474285714285715,0.5971428571428566,15,0,0.6031746031746031,1.0,-1,0,0.8571428571428571,0.0,0.7142857142857143,0.0,10.144,0.117,0.3222222222222221,1.0,-1,0,0.8571428571428571,0.0,0.7142857142857143,0.0,0.0,15,0,0.6031746031746031,63,0.0,0.0,9.58,0.3126984126984126
"('chrXI', 625901, 625976)",+,NM_001184522.3,9.464,0.0470916075338505,6.214608098422191,0.4505714285714322,0.0204285714285714,0.525857142857139,0,0.0,0.0,0.0,0.0,38.54913325,9.801,0.0725706928348353,4.509860006183766,0.4384285714285744,0.0291428571428571,0.518142857142854,19,0,0.5333333333333333,9.0,-1,0,0.4285714285714285,0.0,0.5714285714285714,0.0,17.151,0.07,0.2666666666666666,9.0,-1,0,0.4285714285714285,0.0,0.5714285714285714,0.0,0.0,13,0,0.56,75,0.0,0.0,13.872,0.26799999999999996
"('chrVI', 64599, 64920)",-,NM_001184310.1,17.232,11.512925464970229,11.512925464970229,0.5471428571428575,0.4941428571428567,0.5889999999999994,0,0.0,-3.9,0.0,0.0,174.1935714,15.016,6.907755278982137,11.512925464970229,0.5202857142857161,0.4644285714285703,0.6139999999999979,57,0,0.3800623052959501,64.0,0,0,0.0,0.7142857142857143,0.5714285714285714,0.0,24.926,0.109,0.222429906542056,16.0,0,0,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.0,0.0,96,0,0.3021806853582554,321,0.0,0.0,22.816,0.22710280373831776
"('chrVIII', 138240, 138408)",-,NM_001179146.1,27.653,4.135166556742356,6.214608098422191,0.8282857142857187,0.1939999999999996,0.415142857142859,0,-16.3,-19.242187499999982,0.0,0.0,33.16231832,27.753,4.509860006183766,11.512925464970229,0.8318571428571474,0.1707142857142851,0.4524285714285734,24,0,0.3988095238095238,18.0,0,0,0.8571428571428571,0.0,0.4285714285714285,0.0,28.526,0.073,0.2827380952380952,35.0,0,0,0.8571428571428571,0.0,0.7142857142857143,0.0,0.0,47,0,0.4464285714285714,168,-18.191666666666652,0.0,25.81,0.30714285714285716
"('chrIV', 569633, 569723)",-,NM_001180367.1,19.742,11.512925464970229,2.162823150618887,0.4119999999999987,0.0865714285714284,0.4225714285714276,0,0.0,0.0,-3.516666666666667,0.0,32.36121108,17.293,11.512925464970229,1.760260802168684,0.4434285714285697,0.2518571428571441,0.4697142857142843,22,0,0.5444444444444444,23.0,0,0,0.2857142857142857,0.0,0.2857142857142857,0.0,16.565,0.074,0.3755555555555555,23.0,0,0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.0,22,0,0.5,90,0.0,-3.441176470588236,12.653,0.32999999999999996
"('chrII', 47058, 47146)",-,NM_001184321.1,18.423,2.631089159966082,11.512925464970229,0.2347142857142856,0.4162857142857151,0.4651428571428541,0,0.0,-3.85,0.0,0.0,16.45449226,18.326,2.3434070875143007,11.512925464970229,0.3811428571428578,0.233571428571428,0.3289999999999967,22,0,0.5568181818181818,21.0,0,0,0.0,0.4285714285714285,0.5714285714285714,0.0,16.825,0.097,0.3090909090909091,13.0,0,0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,13,0,0.4659090909090909,88,-3.4200000000000004,0.0,10.859,0.2715909090909091
"('chrXV', 240947, 241025)",-,NM_001183302.1,13.073,0.0998203352822109,3.146555163288575,0.6752857142857075,0.5732857142857108,0.699428571428563,0,0.0,0.0,-0.6,0.0,22.66555297,13.453,0.0822952427268301,3.688879454113936,0.6724285714285652,0.5767142857142821,0.6949999999999915,13,0,0.6282051282051282,13.0,-1,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.0,12.365,0.0,0.2423076923076922,13.0,-1,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.0,0.0,13,0,0.6282051282051282,78,0.0,0.0,12.24,0.24230769230769228
"('chrV', 131776, 131899)",+,NM_001178827.1,24.953,3.611918412977808,5.521460917862246,0.6139999999999964,0.5717142857142836,0.4425714285714285,0,-7.2,-7.126829268292683,-3.8000000000000016,0.0,14.08072183,23.678,4.422848629194137,5.115995809754082,0.6532857142857103,0.5957142857142824,0.4762857142857125,34,0,0.4471544715447154,35.0,0,0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,11.97,0.091,0.2723577235772357,21.0,0,0,0.7142857142857143,0.5714285714285714,0.5714285714285714,-7.2,0.0,28,0,0.4878048780487805,123,-7.134042553191494,-3.90909090909091,11.095,0.23170731707317077
"('chrXIV', 721770, 722302)",-,NM_001183230.1,30.181,5.521460917862246,1.783791299578878,0.5229999999999954,0.2624285714285706,0.2072857142857126,0,-17.6,-17.04897959183671,-3.2,0.0,624.1429365,32.569,6.214608098422191,2.05572501506252,0.3725714285714265,0.3357142857142863,0.2458571428571411,150,0,0.3101503759398496,32.0,0,0,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.0,27.681,1.43,0.2451127819548872,5.0,0,-1,0.5714285714285714,0.0,0.7142857142857143,-17.6,-3.2,141,1,0.325187969924812,532,-16.933333333333305,-3.1999999999999997,26.081,0.23270676691729322
"('chrXII', 766181, 766249)",-,NM_001182205.1,14.554,0.2510287548037454,1.6347557204183902,0.6737142857142864,0.2835714285714287,0.1385714285714285,0,0.0,0.0,0.0,803.0,22.4598421,14.377,0.2770718933397654,1.2241755116434554,0.5370000000000008,0.3460000000000006,0.2025714285714275,16,0,0.5,13.0,-1,0,1.0,0.0,0.0,0.0,10.366,0.095,0.3176470588235294,13.0,-1,0,1.0,0.0,0.0,0.0,0.0,16,0,0.5,68,0.0,0.0,10.325,0.2691176470588235
"('chrXII', 766073, 766129)",-,NM_001182205.1,16.942,0.3960099493374092,11.512925464970229,0.07,0.3018571428571427,0.3770000000000006,0,0.0,0.0,0.0,914.0,22.4598421,17.358,0.6051363032372319,11.512925464970229,0.0531428571428571,0.429571428571431,0.5020000000000016,11,0,0.5357142857142857,18.0,-1,0,0.0,0.0,0.1428571428571428,0.0,11.261,0.005,0.3464285714285715,20.0,0,0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,10,0,0.5,56,0.0,0.0,10.729,0.32500000000000007
"('chrIII', 111557, 111633)",-,NM_001178652.2,11.12,6.907755278982137,0.0640053299759124,0.8351428571428628,0.1344285714285713,0.4177142857142845,0,0.0,0.0,-3.9375,0.0,95.92052292,10.38,5.521460917862246,0.0565703514883943,0.8201428571428621,0.0822857142857143,0.4692857142857122,8,0,0.5,9.0,0,-1,0.8571428571428571,0.0,0.5714285714285714,0.0,8.746,0.261,0.231578947368421,9.0,0,-1,0.8571428571428571,0.0,0.5714285714285714,0.0,0.0,8,0,0.5,76,0.0,-3.733333333333333,7.486,0.21315789473684207
"('chrVII', 383485, 383565)",+,,15.129,5.521460917862246,11.512925464970229,0.6831428571428603,0.3851428571428571,0.3067142857142853,0,0.0,0.0,0.0,,,15.205,4.509860006183766,11.512925464970229,0.6787142857142889,0.393571428571429,0.3027142857142853,20,0,0.55,13.0,0,0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.0,12.693,0.089,0.3174999999999999,13.0,0,0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.0,0.0,20,0,0.55,80,0.0,0.0,11.537,0.31999999999999995
"('chrXIII', 652775, 652847)",-,NM_001184524.1,20.553,11.512925464970229,11.512925464970229,0.2039999999999994,0.2857142857142861,0.3690000000000019,0,0.0,0.0,0.0,0.0,19.55842686,20.448,11.512925464970229,11.512925464970229,0.2109999999999995,0.3055714285714287,0.4000000000000013,6,0,0.6527777777777778,24.0,0,0,0.0,0.0,0.0,0.0,8.302,0.02,0.375,24.0,0,0,0.0,0.0,0.0,0.0,0.0,6,0,0.6527777777777778,72,0.0,0.0,7.334,0.3361111111111111
"('chrXIII', 537448, 537564)",+,NM_001182634.1,9.339,0.3312857099339129,0.7133498878774648,0.5784285714285714,0.2051428571428571,0.3452857142857132,0,0.0,-7.833333333333333,-1.3,0.0,5.998342625,27.966,2.2730262907525014,0.5175146119167874,0.3678571428571424,0.3827142857142843,0.0674285714285714,23,0,0.6810344827586207,1.0,-1,0,0.7142857142857143,0.0,0.5714285714285714,0.0,17.414,0.058,0.3068965517241379,30.0,0,-1,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,17,1,0.4741379310344827,116,0.0,0.0,8.757,0.22068965517241385
"('chrIV', 314044, 314336)",-,NM_001180138.1,4.517,0.083381608939051,11.512925464970229,0.852714285714284,0.1274285714285714,0.3872857142857124,0,0.0,0.0,0.0,0.0,17.03964492,6.596,0.1485000083184439,11.512925464970229,0.7188571428571422,0.3102857142857145,0.5121428571428569,75,0,0.3424657534246575,3.0,-1,0,1.0,0.0,0.2857142857142857,0.0,23.945,0.244,0.2147260273972603,3.0,-1,0,1.0,0.0,0.2857142857142857,0.0,0.0,79,0,0.3047945205479452,292,0.0,0.0,22.737,0.19589041095890408
"('chrII', 602103, 602216)",+,NM_001178534.1,21.273,2.162823150618887,2.375155785828881,0.9101428571428568,0.1054285714285714,0.2031428571428556,0,0.0,0.0,-1.5,0.0,6.859464189,18.829,2.145581344184381,2.407945608651872,0.8842857142857151,0.2048571428571437,0.2111428571428555,16,0,0.6991150442477876,25.0,0,0,1.0,0.0,0.0,0.0,8.742,0.089,0.3238938053097345,17.0,0,0,1.0,0.0,0.0,0.0,0.0,22,0,0.5663716814159292,113,0.0,-1.5,8.089,0.2982300884955752
"('chrXV', 242441, 242504)",-,NM_001183301.1,5.021,0.0586889963486796,11.512925464970229,0.5588571428571419,0.0397142857142857,0.3161428571428554,0,0.0,0.0,0.0,0.0,2.125894043,7.422,0.208254938820459,11.512925464970229,0.5000000000000013,0.1262857142857142,0.281285714285713,12,0,0.6031746031746031,7.0,-1,0,0.4285714285714285,0.0,0.2857142857142857,0.0,11.691,0.001,0.3333333333333333,3.0,-1,0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,13,0,0.6666666666666666,63,0.0,0.0,11.756,0.3412698412698413
"('chrXII', 766073, 766249)",-,NM_001182205.1,11.71,0.034591444769619,11.512925464970229,0.1818571428571426,0.2441428571428555,0.373428571428571,0,0.0,-9.59565217391304,0.0,803.0,22.4598421,13.418,0.2169130015635736,11.512925464970229,0.2239999999999989,0.2931428571428565,0.3754285714285714,44,1,0.4829545454545454,17.0,-1,0,0.0,0.0,0.0,0.0,21.251,0.976,0.3528409090909091,12.0,-1,0,0.0,0.0,0.4285714285714285,0.0,0.0,41,1,0.4204545454545454,176,-8.586363636363634,0.0,19.859,0.3335227272727273
"('chrVIII', 262354, 262440)",-,NM_001180026.1,21.828,11.512925464970229,11.512925464970229,0.7247142857142819,0.0865714285714287,0.5191428571428554,0,0.0,0.0,0.0,0.0,0.313567464,20.717,6.907755278982137,6.907755278982137,0.6145714285714269,0.148142857142857,0.5234285714285695,15,0,0.5813953488372093,23.0,0,0,0.8571428571428571,0.0,0.5714285714285714,0.0,14.515,0.002,0.2255813953488372,19.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,16,0,0.5348837209302325,86,0.0,0.0,14.659,0.2302325581395349
"('chrV', 548552, 548644)",+,NM_001179069.1,41.279,11.512925464970229,11.512925464970229,0.6439999999999951,0.7865714285714288,0.0634285714285714,0,-7.0,-7.658823529411764,0.0,0.0,4.184381401,38.963,11.512925464970229,11.512925464970229,0.6499999999999944,0.6279999999999998,0.0725714285714286,8,0,0.5108695652173914,31.0,0,0,0.7142857142857143,0.0,0.0,0.0,15.848,0.006,0.2978260869565217,44.0,0,0,0.7142857142857143,1.0,0.0,0.0,0.0,17,0,0.7065217391304348,92,-7.53142857142857,0.0,14.213,0.3065217391304348
